,sy_dist
10309,1103.29
10310,1103.29
10311,2921.99
10312,2921.99
10313,2921.99
10314,2921.99
10315,2921.99
10316,2921.99
10317,2921.99
10318,2921.99
10319,2921.99
10320,882.324
10321,882.324
10322,882.324
10323,882.324
10324,882.324
10325,882.324
10326,882.324
10327,882.324
10328,882.324
10329,422.269
10330,422.269
10331,422.269
10332,422.269
10333,422.269
10334,422.269
10335,422.269
10336,422.269
10337,422.269
10338,422.269
10339,1354.46
10340,1354.46
10341,1354.46
10342,1354.46
10343,1354.46
10344,1354.46
10345,1354.46
10346,1354.46
10347,1354.46
10348,1354.46
10349,1003.26
10350,1003.26
10351,1003.26
10352,1003.26
10353,1003.26
10354,1003.26
10355,1003.26
10356,1003.26
10357,1003.26
10358,814.078
10359,814.078
10360,814.078
10361,814.078
10362,814.078
10363,814.078
10364,814.078
10365,814.078
10366,1053.57
10367,1053.57
10368,1053.57
10369,1053.57
10370,1053.57
10371,1053.57
10372,1053.57
10373,1053.57
10374,1053.57
10375,408.845
10376,408.845
10377,408.845
10378,408.845
10379,408.845
10380,408.845
10381,408.845
10382,408.845
10383,408.845
10384,408.845
10385,408.845
10386,408.845
10387,408.845
10388,408.845
10389,408.845
10390,408.845
10391,408.845
10392,408.845
10393,408.845
10394,408.845
10395,408.845
10396,408.845
10397,408.845
10398,408.845
10399,408.845
10400,408.845
10401,408.845
10402,408.845
10403,408.845
10404,408.845
10405,1593.7
10406,1593.7
10407,1593.7
10408,1593.7
10409,1593.7
10410,1593.7
10411,1593.7
10412,1593.7
10413,1593.7
10414,897.352
10415,897.352
10416,897.352
10417,897.352
10418,897.352
10419,897.352
10420,897.352
10421,897.352
10422,897.352
10423,1493.43
10424,1493.43
10425,1493.43
10426,1493.43
10427,1493.43
10428,1493.43
10429,1493.43
10430,1493.43
10431,1493.43
10432,1028.16
10433,1028.16
10434,1028.16
10435,1028.16
10436,1028.16
10437,1028.16
10438,1028.16
10439,1028.16
10440,1028.16
10441,1855.7
10442,1855.7
10443,1855.7
10444,1855.7
10445,1855.7
10446,1855.7
10447,1855.7
10448,1855.7
10449,1855.7
10450,1174.46
10451,1174.46
10452,1174.46
10453,1174.46
10454,1174.46
10455,1174.46
10456,1174.46
10457,1174.46
10458,1174.46
10459,1551.54
10460,1551.54
10461,1551.54
10462,1551.54
10463,1551.54
10464,1551.54
10465,1551.54
10466,1551.54
10467,1439.47
10468,1439.47
10469,1439.47
10470,1439.47
10471,1439.47
10472,1439.47
10473,1439.47
10474,1439.47
10475,1439.47
10476,544.163
10477,544.163
10478,544.163
10479,544.163
10480,544.163
10481,544.163
10482,544.163
10483,544.163
10484,544.163
10485,544.163
10486,1404.94
10487,1404.94
10488,1404.94
10489,1404.94
10490,1404.94
10491,1404.94
10492,1404.94
10493,1404.94
10494,1404.94
10495,1404.94
10496,316.663
10497,316.663
10498,316.663
10499,316.663
10500,316.663
10501,316.663
10502,316.663
10503,316.663
10504,316.663
10505,316.663
10506,316.663
10507,316.663
10508,316.663
10509,316.663
10510,316.663
10511,316.663
10512,316.663
10513,316.663
10514,316.663
10515,316.663
10516,316.663
10517,316.663
10518,316.663
10519,316.663
10520,316.663
10521,316.663
10522,316.663
10523,316.663
10524,316.663
10525,316.663
10526,316.663
10527,316.663
10528,316.663
10529,316.663
10530,316.663
10531,316.663
10532,316.663
10533,316.663
10534,316.663
10535,777.025
10536,777.025
10537,777.025
10538,777.025
10539,777.025
10540,777.025
10541,777.025
10542,777.025
10543,777.025
10544,777.025
10545,854.28
10546,854.28
10547,854.28
10548,854.28
10549,854.28
10550,854.28
10551,854.28
10552,854.28
10553,854.28
10554,634.58
10555,634.58
10556,634.58
10557,634.58
10558,634.58
10559,634.58
10560,634.58
10561,634.58
10562,634.58
10563,897.783
10564,897.783
10565,897.783
10566,897.783
10567,897.783
10568,897.783
10569,897.783
10570,897.783
10571,897.783
10572,2176.08
10573,2176.08
10574,2176.08
10575,2176.08
10576,2176.08
10577,2176.08
10578,2176.08
10579,2176.08
10580,2176.08
10581,1575.23
10582,1575.23
10583,1575.23
10584,1575.23
10585,1575.23
10586,1575.23
10587,1575.23
10588,1575.23
10589,1575.23
10590,1107.5
10591,1107.5
10592,1107.5
10593,1107.5
10594,1107.5
10595,1107.5
10596,1107.5
10597,1107.5
10598,1107.5
10599,1014.62
10600,1014.62
10601,1014.62
10602,1014.62
10603,1014.62
10604,1014.62
10605,1014.62
10606,1014.62
10607,1014.62
10608,1014.62
10609,112.705
10610,112.705
10611,112.705
10612,112.705
10613,112.705
10614,112.705
10615,112.705
10616,112.705
10617,112.705
10627,228.678
10628,228.678
10629,228.678
10630,228.678
10631,228.678
10632,228.678
10633,228.678
10634,228.678
10635,228.678
10636,228.678
10637,228.678
10638,228.678
10639,228.678
10640,228.678
10641,228.678
10642,228.678
10643,228.678
10644,228.678
10645,228.678
10646,228.678
10647,228.678
10648,228.678
10649,228.678
10650,228.678
10651,569.185
10652,569.185
10653,569.185
10654,569.185
10655,569.185
10656,569.185
10657,569.185
10658,569.185
10659,569.185
10660,866.331
10661,866.331
10662,866.331
10663,866.331
10664,866.331
10665,866.331
10666,866.331
10667,866.331
10668,866.331
10669,866.331
10670,866.331
10671,866.331
10672,866.331
10673,866.331
10674,866.331
10675,866.331
10676,866.331
10677,866.331
10678,866.331
10679,866.331
10680,866.331
10681,866.331
10682,866.331
10683,866.331
10684,866.331
10685,866.331
10686,299.104
10687,299.104
10688,299.104
10689,299.104
10690,299.104
10691,299.104
10692,299.104
10693,299.104
10694,299.104
10695,299.104
10696,299.104
10697,299.104
10698,299.104
10699,299.104
10700,299.104
10701,299.104
10702,299.104
10703,174.234
10704,174.234
10705,174.234
10706,174.234
10707,174.234
10708,174.234
10709,174.234
10710,174.234
10711,174.234
10712,174.234
10722,480.869
10723,480.869
10724,480.869
10725,480.869
10726,480.869
10727,480.869
10728,480.869
10729,480.869
10730,480.869
10731,480.869
10732,480.869
10733,480.869
10734,480.869
10735,480.869
10736,480.869
10737,480.869
10738,480.869
10739,800.871
10740,800.871
10741,800.871
10742,800.871
10743,800.871
10744,800.871
10745,800.871
10746,800.871
10747,800.871
10748,728.303
10749,728.303
10750,728.303
10751,728.303
10752,728.303
10753,728.303
10754,728.303
10755,728.303
10756,728.303
10757,475.248
10758,475.248
10759,475.248
10760,475.248
10761,475.248
10762,475.248
10763,475.248
10764,475.248
10765,475.248
10766,475.248
10767,103.917
10768,103.917
10769,103.917
10770,103.917
10771,103.917
10772,103.917
10773,103.917
10774,103.917
10775,103.917
10776,103.917
10777,103.917
10778,349.549
10779,349.549
10780,349.549
10781,349.549
10782,349.549
10783,349.549
10784,349.549
10785,349.549
10786,349.549
10787,349.549
10788,349.549
10789,349.549
10790,349.549
10791,349.549
10792,349.549
10793,349.549
10794,349.549
10795,349.549
10796,349.549
10797,349.549
10798,349.549
10799,349.549
10800,349.549
10801,349.549
10802,349.549
10803,349.549
10804,349.549
10805,349.549
10806,349.549
10807,349.549
10808,349.549
10809,349.549
10810,349.549
10811,349.549
10812,349.549
10813,349.549
10814,349.549
10815,349.549
10816,349.549
10817,349.549
10818,349.549
10819,647.424
10820,647.424
10821,647.424
10822,647.424
10823,647.424
10824,647.424
10825,647.424
10826,647.424
10827,647.424
10828,769.146
10829,769.146
10830,769.146
10831,769.146
10832,769.146
10833,769.146
10834,769.146
10835,769.146
10836,769.146
10837,769.146
10838,769.146
10839,769.146
10840,769.146
10841,769.146
10842,769.146
10843,769.146
10844,769.146
10845,769.146
10846,769.146
10847,769.146
10848,769.146
10849,769.146
10850,769.146
10851,769.146
10852,769.146
10853,769.146
10854,769.146
10855,769.146
10856,1350.32
10857,1350.32
10858,1350.32
10859,1350.32
10860,1350.32
10861,1350.32
10862,1350.32
10863,1350.32
10864,1350.32
10865,1350.32
10866,1350.32
10867,1350.32
10868,1350.32
10869,1350.32
10870,1350.32
10871,1350.32
10872,465.417
10873,465.417
10874,465.417
10875,465.417
10876,465.417
10877,465.417
10878,465.417
10879,465.417
10880,465.417
10881,465.417
10882,481.667
10883,481.667
10884,481.667
10885,481.667
10886,481.667
10887,481.667
10888,481.667
10889,481.667
10890,481.667
10891,973.368
10892,973.368
10893,973.368
10894,973.368
10895,973.368
10896,973.368
10897,973.368
10898,973.368
10899,973.368
10900,973.368
10901,698.326
10902,698.326
10903,698.326
10904,698.326
10905,698.326
10906,698.326
10907,698.326
10908,698.326
10909,698.326
10910,698.326
10911,678.069
10912,678.069
10913,678.069
10914,678.069
10915,678.069
10916,678.069
10917,678.069
10918,678.069
10919,678.069
10920,813.543
10921,813.543
10922,813.543
10923,813.543
10924,813.543
10925,813.543
10926,813.543
10927,813.543
10928,813.543
10929,588.037
10930,588.037
10931,588.037
10932,588.037
10933,588.037
10934,588.037
10935,588.037
10936,588.037
10937,588.037
10938,588.037
10939,653.6
10940,653.6
10941,653.6
10942,653.6
10943,653.6
10944,653.6
10945,653.6
10946,653.6
10947,653.6
10948,653.6
10949,653.6
10950,653.6
10951,653.6
10952,653.6
10953,653.6
10954,653.6
10955,653.6
10956,653.6
10957,653.6
10958,653.6
10959,653.6
10960,653.6
10961,1720.48
10962,1720.48
10963,1720.48
10964,1720.48
10965,1720.48
10966,1720.48
10967,1720.48
10968,1720.48
10969,1720.48
10970,1720.48
10971,319.197
10972,319.197
10973,319.197
10974,319.197
10975,319.197
10976,319.197
10977,319.197
10978,319.197
10979,319.197
10980,528.685
10981,528.685
10982,528.685
10983,528.685
10984,528.685
10985,528.685
10986,528.685
10987,528.685
10988,528.685
10989,528.685
10990,932.446
10991,932.446
10992,932.446
10993,932.446
10994,932.446
10995,932.446
10996,932.446
10997,932.446
10998,932.446
10999,932.446
11000,1223.04
11001,1223.04
11002,1223.04
11003,1223.04
11004,1223.04
11005,1223.04
11006,1223.04
11007,1223.04
11008,1223.04
11009,1223.04
11010,621.853
11011,621.853
11012,621.853
11013,621.853
11014,621.853
11015,621.853
11016,621.853
11017,621.853
11018,621.853
11019,1126.64
11020,1126.64
11021,1126.64
11022,1126.64
11023,1126.64
11024,1126.64
11025,1126.64
11026,1126.64
11027,1126.64
11028,1126.64
11029,1126.64
11030,1126.64
11031,1126.64
11032,1126.64
11033,1126.64
11034,1126.64
11035,1126.64
11036,1126.64
11037,1126.64
11038,601.629
11039,601.629
11040,601.629
11041,601.629
11042,601.629
11043,601.629
11044,601.629
11045,601.629
11046,601.629
11047,601.629
11048,753.26
11049,753.26
11050,753.26
11051,753.26
11052,753.26
11053,753.26
11054,753.26
11055,753.26
11056,753.26
11057,371.049
11058,371.049
11059,371.049
11060,371.049
11061,371.049
11062,371.049
11063,371.049
11064,371.049
11065,371.049
11066,334.797
11067,334.797
11068,334.797
11069,334.797
11070,334.797
11071,334.797
11072,334.797
11073,334.797
11074,334.797
11075,334.797
11076,334.797
11077,334.797
11078,334.797
11079,334.797
11080,334.797
11081,334.797
11082,334.797
11083,334.797
11084,334.797
11085,334.797
11086,334.797
11087,334.797
11088,334.797
11089,334.797
11090,334.797
11091,981.779
11092,981.779
11093,981.779
11094,981.779
11095,981.779
11096,981.779
11097,981.779
11098,981.779
11099,981.779
11100,476.957
11101,476.957
11102,476.957
11103,476.957
11104,476.957
11105,476.957
11106,476.957
11107,476.957
11108,476.957
11109,476.957
11110,890.724
11111,890.724
11112,890.724
11113,890.724
11114,890.724
11115,890.724
11116,890.724
11117,890.724
11118,890.724
11119,1756.71
11120,1756.71
11121,1756.71
11122,1756.71
11123,1756.71
11124,1756.71
11125,1756.71
11126,1756.71
11127,1756.71
11128,853.959
11129,853.959
11130,853.959
11131,853.959
11132,853.959
11133,853.959
11134,853.959
11135,853.959
11136,853.959
11137,853.959
11138,1355.02
11139,1355.02
11140,1355.02
11141,1355.02
11142,1355.02
11143,1355.02
11144,1355.02
11145,1355.02
11146,1355.02
11147,1355.02
11148,843.701
11149,843.701
11150,843.701
11151,843.701
11152,843.701
11153,843.701
11154,843.701
11155,843.701
11156,843.701
11166,1213.82
11167,1213.82
11168,1213.82
11169,1213.82
11170,1213.82
11171,1213.82
11172,1213.82
11173,1213.82
11174,1213.82
11175,1213.82
11176,276.323
11177,276.323
11178,276.323
11179,276.323
11180,276.323
11181,276.323
11182,276.323
11183,276.323
11184,276.323
11185,621.855
11186,621.855
11187,621.855
11188,621.855
11189,621.855
11190,621.855
11191,621.855
11192,621.855
11193,621.855
11194,621.855
11195,621.855
11196,621.855
11197,621.855
11198,621.855
11199,621.855
11200,621.855
11201,621.855
11202,621.855
11203,621.855
11204,621.855
11205,340.691
11206,340.691
11207,340.691
11208,340.691
11209,340.691
11210,340.691
11211,340.691
11212,340.691
11213,340.691
11214,340.691
11215,340.691
11216,340.691
11217,340.691
11218,340.691
11219,340.691
11220,340.691
11221,340.691
11222,340.691
11223,340.691
11224,202.782
11225,202.782
11226,202.782
11227,202.782
11228,202.782
11229,202.782
11230,202.782
11231,202.782
11232,202.782
11233,670.829
11234,670.829
11235,670.829
11236,670.829
11237,670.829
11238,670.829
11239,670.829
11240,670.829
11241,670.829
11242,593.384
11243,593.384
11244,593.384
11245,593.384
11246,593.384
11247,593.384
11248,593.384
11249,593.384
11250,593.384
11251,593.384
11252,1119.45
11253,1119.45
11254,1119.45
11255,1119.45
11256,1119.45
11257,1119.45
11258,1119.45
11259,1119.45
11260,1119.45
11261,911.269
11262,911.269
11263,911.269
11264,911.269
11265,911.269
11266,911.269
11267,911.269
11268,911.269
11269,911.269
11270,845.228
11271,845.228
11272,845.228
11273,845.228
11274,845.228
11275,845.228
11276,845.228
11277,845.228
11278,845.228
11279,1015.69
11280,1015.69
11281,1015.69
11282,1015.69
11283,1015.69
11284,1015.69
11285,1015.69
11286,1015.69
11287,1015.69
11288,546.998
11289,546.998
11290,546.998
11291,546.998
11292,546.998
11293,546.998
11294,546.998
11295,546.998
11296,546.998
11297,614.859
11298,614.859
11299,614.859
11300,614.859
11301,614.859
11302,614.859
11303,614.859
11304,614.859
11305,614.859
11306,420.818
11307,420.818
11308,420.818
11309,420.818
11310,420.818
11311,420.818
11312,420.818
11313,420.818
11314,420.818
11315,420.818
11316,420.818
11317,420.818
11318,420.818
11319,420.818
11320,420.818
11321,420.818
11322,420.818
11323,420.818
11324,420.818
11325,420.818
11326,420.818
11327,420.818
11328,420.818
11329,420.818
11330,1516.27
11331,1516.27
11332,1516.27
11333,1516.27
11334,1516.27
11335,1516.27
11336,1516.27
11337,1516.27
11338,1516.27
11339,1516.27
11340,389.143
11341,389.143
11342,389.143
11343,389.143
11344,389.143
11345,389.143
11346,389.143
11347,389.143
11348,389.143
11349,731.298
11350,731.298
11351,731.298
11352,731.298
11353,731.298
11354,731.298
11355,731.298
11356,731.298
11357,731.298
11358,731.298
11359,541.714
11360,541.714
11361,541.714
11362,541.714
11363,541.714
11364,541.714
11365,541.714
11366,541.714
11367,541.714
11368,1056.9
11369,1056.9
11370,1056.9
11371,1056.9
11372,1056.9
11373,1056.9
11374,1056.9
11375,1056.9
11376,1056.9
11377,840.128
11378,840.128
11379,840.128
11380,840.128
11381,840.128
11382,840.128
11383,840.128
11384,840.128
11385,840.128
11386,840.128
11387,840.128
11388,840.128
11389,840.128
11390,840.128
11391,840.128
11392,840.128
11393,840.128
11394,840.128
11395,465.826
11396,465.826
11397,465.826
11398,465.826
11399,465.826
11400,465.826
11401,465.826
11402,465.826
11403,465.826
11404,401.484
11405,401.484
11406,401.484
11407,401.484
11408,401.484
11409,401.484
11410,401.484
11411,401.484
11412,401.484
11413,1635.82
11414,1635.82
11415,1635.82
11416,1635.82
11417,1635.82
11418,1635.82
11419,1635.82
11420,1635.82
11421,1635.82
11422,1236.56
11423,1236.56
11424,1236.56
11425,1236.56
11426,1236.56
11427,1236.56
11428,1236.56
11429,1236.56
11430,1236.56
11431,1236.56
11432,302.979
11433,302.979
11434,302.979
11435,302.979
11436,302.979
11437,302.979
11438,302.979
11439,302.979
11440,302.979
11441,302.979
11442,302.979
11443,302.979
11444,302.979
11445,302.979
11446,302.979
11447,302.979
11448,302.979
11449,302.979
11450,302.979
11451,302.979
11452,302.979
11453,1004.1
11454,1004.1
11455,1004.1
11456,1004.1
11457,1004.1
11458,1004.1
11459,1004.1
11460,1004.1
11461,1004.1
11462,1004.1
11463,1004.1
11464,1004.1
11465,1004.1
11466,1004.1
11467,1004.1
11468,1004.1
11469,1004.1
11470,1004.1
11471,1004.1
11472,515.334
11473,515.334
11474,515.334
11475,515.334
11476,515.334
11477,515.334
11478,515.334
11479,515.334
11480,515.334
11481,515.334
11482,515.334
11483,515.334
11484,515.334
11485,515.334
11486,515.334
11487,515.334
11488,515.334
11489,1303.22
11490,1303.22
11491,1303.22
11492,1303.22
11493,1303.22
11494,1303.22
11495,1303.22
11496,1303.22
11497,1303.22
11498,1699.46
11499,1699.46
11500,1699.46
11501,1699.46
11502,1699.46
11503,1699.46
11504,1699.46
11505,1699.46
11506,1699.46
11507,1078.46
11508,1078.46
11509,1078.46
11510,1078.46
11511,1078.46
11512,1078.46
11513,1078.46
11514,1078.46
11515,1078.46
11516,1078.46
11517,1430.84
11518,1430.84
11519,1430.84
11520,1430.84
11521,1430.84
11522,1430.84
11523,1430.84
11524,1430.84
11525,1430.84
11526,868.056
11527,868.056
11528,868.056
11529,868.056
11530,868.056
11531,868.056
11532,868.056
11533,868.056
11534,868.056
11535,1146.1
11536,1146.1
11537,1146.1
11538,1146.1
11539,1146.1
11540,1146.1
11541,1146.1
11542,1146.1
11543,506.434
11544,506.434
11545,506.434
11546,506.434
11547,506.434
11548,506.434
11549,506.434
11550,506.434
11551,506.434
11552,506.434
11553,971.325
11554,971.325
11555,971.325
11556,971.325
11557,971.325
11558,971.325
11559,971.325
11560,971.325
11561,971.325
11562,66.8624
11563,66.8624
11564,66.8624
11565,66.8624
11566,66.8624
11567,66.8624
11568,66.8624
11569,66.8624
11570,66.8624
11571,66.8624
11572,66.8624
11573,66.8624
11574,66.8624
11575,66.8624
11576,66.8624
11577,66.8624
11578,66.8624
11579,66.8624
11580,66.8624
11581,66.8624
11582,66.8624
11583,66.8624
11584,66.8624
11585,66.8624
11586,66.8624
11587,66.8624
11588,66.8624
11589,66.8624
11590,66.8624
11591,66.8624
11592,66.8624
11593,66.8624
11594,66.8624
11595,66.8624
11596,66.8624
11597,66.8624
11598,66.8624
11599,66.8624
11600,66.8624
11601,66.8624
11602,66.8624
11603,66.8624
11604,66.8624
11605,66.8624
11606,66.8624
11607,66.8624
11608,66.8624
11609,66.8624
11610,66.8624
11611,66.8624
11612,2462.94
11613,2462.94
11614,2462.94
11615,2462.94
11616,2462.94
11617,2462.94
11618,2462.94
11619,2462.94
11620,2462.94
11621,1197.04
11622,1197.04
11623,1197.04
11624,1197.04
11625,1197.04
11626,1197.04
11627,1197.04
11628,1197.04
11629,1197.04
11630,1197.04
11631,738.261
11632,738.261
11633,738.261
11634,738.261
11635,738.261
11636,738.261
11637,738.261
11638,738.261
11639,738.261
11640,1027.21
11641,1027.21
11642,1027.21
11643,1027.21
11644,1027.21
11645,1027.21
11646,1027.21
11647,1027.21
11648,1027.21
11658,688.795
11659,688.795
11660,688.795
11661,688.795
11662,688.795
11663,688.795
11664,688.795
11665,688.795
11666,688.795
11667,835.882
11668,835.882
11669,835.882
11670,835.882
11671,835.882
11672,835.882
11673,835.882
11674,835.882
11675,835.882
11676,455.358
11677,455.358
11678,455.358
11679,455.358
11680,455.358
11681,455.358
11682,455.358
11683,455.358
11684,455.358
11685,453.795
11686,453.795
11687,453.795
11688,453.795
11689,453.795
11690,453.795
11691,453.795
11692,453.795
11693,453.795
11694,453.795
11695,453.795
11696,453.795
11697,453.795
11698,453.795
11699,453.795
11700,453.795
11701,453.795
11702,453.795
11703,453.795
11704,453.795
11705,453.795
11706,453.795
11707,453.795
11708,453.795
11709,453.795
11710,453.795
11711,453.795
11712,453.795
11713,453.795
11714,453.795
11715,453.795
11716,453.795
11717,453.795
11718,453.795
11719,497.093
11720,497.093
11721,497.093
11722,497.093
11723,497.093
11724,497.093
11725,497.093
11726,497.093
11727,497.093
11728,497.093
11729,391.038
11730,391.038
11731,391.038
11732,391.038
11733,391.038
11734,391.038
11735,391.038
11736,391.038
11737,391.038
11738,391.038
11739,391.038
11740,391.038
11741,391.038
11742,391.038
11743,391.038
11744,391.038
11745,391.038
11746,391.038
11747,391.038
11748,391.038
11749,391.038
11750,391.038
11751,391.038
11752,391.038
11753,391.038
11754,391.038
11755,391.038
11756,391.038
11757,391.038
11758,391.038
11759,391.038
11760,391.038
11761,391.038
11762,723.431
11763,723.431
11764,723.431
11765,723.431
11766,723.431
11767,723.431
11768,723.431
11769,723.431
11770,723.431
11771,1038.35
11772,1038.35
11773,1038.35
11774,1038.35
11775,1038.35
11776,1038.35
11777,1038.35
11778,1038.35
11779,1038.35
11780,1038.35
11790,544.456
11791,544.456
11792,544.456
11793,544.456
11794,544.456
11795,544.456
11796,544.456
11797,544.456
11798,640.409
11799,640.409
11800,640.409
11801,640.409
11802,640.409
11803,640.409
